0.0309,0.244610665,-0.001213712,-0.17174975
0.0312,0.238505659,-0.001213712,-0.183959762
0.0315,0.244610665,0.001838791,-0.174802253
0.0318,0.241558162,0.001838791,-0.180907259
0.0321,0.232400653,0.001838791,-0.17174975
0.0324,0.223243144,0.004891294,-0.168697247
0.0327,0.211033132,0.004891294,-0.159539737
0.033,0.204928126,0.004891294,-0.156487234
0.0333,0.186613107,0.004891294,-0.147329725
0.0336,0.180508101,0.0109963,-0.135119713
0.0339,0.156088077,0.007943797,-0.122909701
0.0342,0.153035574,0.014048803,-0.107647186
0.0345,0.11945804,0.0109963,-0.095437173
0.0348,0.122510543,0.0109963,-0.083227161
0.0351,0.082828004,0.007943797,-0.074069652
0.0354,0.095038016,0.014048803,-0.049649628
0.0357,0.04925047,0.007943797,-0.046597125
0.036,0.064512985,0.014048803,-0.019124597
0.0363,0.021777943,0.007943797,-0.019124597
0.0366,0.033987955,0.014048803,0.011400433
0.0369,0.000410421,0.0109963,0.011400433
0.0372,0.00956793,0.007943797,0.041925464
0.0375,0.000410421,0.0109963,0.038872961
0.0378,-0.017904597,0.001838791,0.063292985
0.0381,-0.030114609,0.007943797,0.066345488
0.0384,-0.042324621,-0.001213712,0.08771301
0.0387,-0.045377125,0.007943797,0.090765513
0.039,-0.06063964,-0.001213712,0.102975525
0.0393,-0.063692143,0.007943797,0.109080531
0.0396,-0.082007161,-0.001213712,0.11823804
0.0399,-0.072849652,0.004891294,0.124343046
0.0402,-0.097269676,-0.004266215,0.130448053
0.0405,-0.085059664,0.007943797,0.136553059
0.0408,-0.109479689,-0.004266215,0.139605562
0.0411,-0.088112167,0.007943797,0.142658065
0.0414,-0.118637198,-0.004266215,0.142658065
0.0417,-0.088112167,0.007943797,0.145710568
0.042,-0.115584695,-0.004266215,0.139605562
0.0423,-0.085059664,0.004891294,0.148763071
0.0426,-0.103374683,-0.004266215,0.133500556
0.0429,-0.078954658,0.004891294,0.145710568
0.0432,-0.085059664,-0.004266215,0.127395549
0.0435,-0.072849652,0.001838791,0.142658065
0.0438,-0.063692143,-0.001213712,0.124343046
0.0441,-0.063692143,-0.001213712,0.127395549
0.0444,-0.057587137,-0.004266215,0.115185537
0.0447,-0.054534634,-0.001213712,0.121290543
0.045,-0.045377125,-0.001213712,0.112133034
0.0453,-0.048429628,-0.001213712,0.106028028
0.0456,-0.036219615,-0.001213712,0.096870519
0.0459,-0.042324621,-0.001213712,0.096870519
0.0462,-0.0209571,0.001838791,0.090765513
0.0465,-0.036219615,-0.001213712,0.084660507
0.0468,-0.011799591,0.001838791,0.075502998
0.0471,-0.033167112,-0.001213712,0.072450495
0.0474,-0.002642082,0.004891294,0.066345488
0.0477,-0.0209571,0.001838791,0.063292985
0.048,0.00956793,0.004891294,0.057187979
0.0483,-0.014852094,-0.001213712,0.044977967
0.0486,0.01872544,0.004891294,0.051082973
0.0489,0.006515427,0.001838791,0.035820458
0.0492,0.024830446,0.001838791,0.041925464
0.0495,0.021777943,-0.001213712,0.026662949
0.0498,0.030935452,0.001838791,0.035820458
0.0501,0.033987955,0.001838791,0.020557943
0.0504,0.037040458,0.001838791,0.026662949
0.0507,0.037040458,0.001838791,0.01750544
0.051,0.033987955,0.001838791,0.023610446
0.0513,0.037040458,0.004891294,0.020557943
0.0516,0.030935452,0.001838791,0.01750544
0.0519,0.043145464,0.007943797,0.014452937
0.0522,0.027882949,0.001838791,0.01750544
0.0525,0.043145464,0.001838791,0.01750544
0.0528,0.01872544,0.001838791,0.01750544
0.0531,0.043145464,0.004891294,0.020557943
0.0534,0.012620433,0.001838791,0.020557943
0.0537,0.040092961,0.001838791,0.023610446
0.054,0.006515427,0.001838791,0.023610446
0.0543,0.037040458,-0.001213712,0.026662949
0.0546,0.006515427,0.001838791,0.01750544
0.0549,0.030935452,-0.004266215,0.029715452
0.0552,0.027882949,0.001838791,0.01750544
0.0555,0.027882949,-0.004266215,0.029715452
0.0558,0.027882949,-0.001213712,0.020557943
0.0561,0.01872544,-0.004266215,0.035820458
0.0564,0.021777943,0.004891294,0.026662949
0.0567,0.012620433,-0.004266215,0.035820458
0.057,0.015672937,0.004891294,0.032767955
0.0573,0.00956793,-0.001213712,0.041925464
0.0576,0.012620433,0.004891294,0.041925464
0.0579,-0.002642082,-0.004266215,0.044977967
0.0582,0.006515427,0.004891294,0.041925464
0.0585,-0.008747088,-0.004266215,0.051082973
0.0588,0.006515427,0.0109963,0.051082973
0.0591,-0.024009603,0.001838791,0.054135476
0.0594,0.000410421,0.007943797,0.057187979
0.0597,-0.030114609,-0.001213712,0.057187979
0.06,0.000410421,0.007943797,0.063292985
0.0603,-0.030114609,0.001838791,0.063292985
0.0606,-0.002642082,0.004891294,0.069397991
0.0609,-0.027062106,0.001838791,0.060240482
0.0612,-0.005694585,0.004891294,0.066345488
0.0615,-0.002642082,0.001838791,0.057187979
0.0618,-0.008747088,0.001838791,0.069397991
0.0621,-0.002642082,-0.001213712,0.057187979
0.0624,-0.008747088,0.004891294,0.069397991
0.0627,-0.008747088,0.001838791,0.054135476
0.063,-0.014852094,0.004891294,0.066345488
0.0633,-0.008747088,0.004891294,0.057187979
0.0636,-0.014852094,0.004891294,0.069397991
0.0639,-0.005694585,0.004891294,0.063292985
0.0642,-0.024009603,0.001838791,0.066345488
0.0645,-0.005694585,0.0109963,0.063292985
0.0648,-0.024009603,0.004891294,0.066345488
0.0651,0.000410421,0.007943797,0.063292985
0.0654,-0.027062106,0.004891294,0.066345488
0.0657,-0.002642082,0.007943797,0.063292985
0.066,-0.030114609,0.004891294,0.066345488
0.0663,0.000410421,0.007943797,0.066345488
0.0666,-0.024009603,0.001838791,0.063292985
0.0669,0.000410421,0.004891294,0.066345488
0.0672,-0.017904597,0.004891294,0.057187979
0.0675,0.003462924,0.001838791,0.063292985
0.0678,0.003462924,-0.001213712,0.054135476
0.0681,0.000410421,-0.001213712,0.060240482
0.0684,0.000410421,0.001838791,0.04803047
0.0687,0.003462924,0.001838791,0.057187979
0.069,0.003462924,-0.007318718,0.044977967
0.0693,0.000410421,0.001838791,0.054135476
0.0696,0.006515427,-0.007318718,0.04803047
0.0699,0.003462924,0.001838791,0.051082973
0.0702,0.006515427,-0.004266215,0.044977967
0.0705,-0.008747088,0.001838791,0.051082973
0.0708,0.00956793,0.001838791,0.04803047
0.0711,-0.005694585,0.001838791,0.04803047
0.0714,0.00956793,-0.001213712,0.044977967
0.0717,-0.017904597,-0.001213712,0.04803047
0.072,0.00956793,0.001838791,0.051082973
0.0723,-0.014852094,0.001838791,0.04803047
0.0726,0.012620433,-0.001213712,0.051082973
0.0729,0.003462924,-0.001213712,0.044977967
0.0732,0.012620433,-0.004266215,0.051082973
0.0735,0.012620433,0.001838791,0.044977967
0.0738,0.012620433,-0.004266215,0.051082973
0.0741,0.012620433,-0.001213712,0.044977967
0.0744,0.012620433,-0.004266215,0.04803047
0.0747,0.012620433,0.001838791,0.035820458
0.075,0.00956793,-0.001213712,0.044977967
0.0753,0.012620433,0.001838791,0.035820458
0.0756,0.003462924,-0.004266215,0.044977967
0.0759,0.015672937,0.004891294,0.038872961
0.0762,0.000410421,-0.001213712,0.04803047
0.0765,0.012620433,0.004891294,0.038872961
0.0768,-0.011799591,-0.001213712,0.044977967
0.0771,0.012620433,0.014048803,0.04803047
0.0774,-0.011799591,0.004891294,0.051082973
0.0777,0.00956793,0.0109963,0.04803047
0.078,-0.017904597,0.001838791,0.044977967
0.0783,0.00956793,0.0109963,0.051082973
0.0786,-0.017904597,0.001838791,0.051082973
0.0789,0.006515427,0.007943797,0.054135476
0.0792,0.003462924,0.001838791,0.051082973
0.0795,0.00956793,0.004891294,0.057187979
0.0798,0.006515427,0.001838791,0.051082973
0.0801,0.006515427,0.004891294,0.057187979
0.0804,0.006515427,0.001838791,0.051082973
0.0807,0.000410421,0.004891294,0.054135476
0.081,0.003462924,0.001838791,0.044977967
0.0813,-0.005694585,0.004891294,0.057187979
0.0816,0.003462924,0.001838791,0.044977967
0.0819,-0.002642082,0.004891294,0.054135476
0.0822,0.006515427,0.004891294,0.044977967
0.0825,-0.011799591,-0.001213712,0.054135476
0.0828,0.003462924,0.007943797,0.044977967
0.0831,-0.0209571,0.001838791,0.057187979
0.0834,0.003462924,0.007943797,0.04803047
0.0837,-0.024009603,0.001838791,0.057187979
0.084,0.000410421,0.0109963,0.054135476
0.0843,-0.024009603,-0.001213712,0.060240482
0.0846,0.003462924,0.007943797,0.057187979
0.0849,-0.017904597,-0.004266215,0.057187979
0.0852,0.003462924,0.004891294,0.063292985
0.0855,0.006515427,-0.004266215,0.060240482
0.0858,0.006515427,0.004891294,0.063292985
0.0861,-0.005694585,-0.007318718,0.057187979
0.0864,0.003462924,0.001838791,0.057187979
0.0867,0.003462924,-0.007318718,0.057187979
0.087,0.006515427,0.001838791,0.057187979
0.0873,0.003462924,-0.007318718,0.04803047
0.0876,-0.002642082,0.001838791,0.054135476
0.0879,0.003462924,-0.004266215,0.041925464
0.0882,0.000410421,0.001838791,0.054135476
0.0885,0.006515427,-0.004266215,0.044977967
0.0888,-0.011799591,0.001838791,0.054135476
0.0891,0.003462924,0.001838791,0.044977967
0.0894,-0.0209571,0.004891294,0.054135476
0.0897,0.006515427,0.004891294,0.04803047
0.09,-0.024009603,0.001838791,0.051082973
0.0903,0.006515427,0.004891294,0.051082973
0.0906,-0.008747088,0.001838791,0.051082973
0.0909,0.006515427,0.001838791,0.054135476
0.0912,-0.002642082,0.001838791,0.051082973
0.0915,0.00956793,0.001838791,0.057187979
0.0918,0.000410421,0.001838791,0.051082973
0.0921,0.00956793,-0.001213712,0.054135476
0.0924,0.012620433,0.001838791,0.051082973
0.0927,0.00956793,0.001838791,0.051082973
0.093,0.00956793,0.001838791,0.051082973
0.0933,0.00956793,0.001838791,0.051082973
0.0936,0.00956793,0.001838791,0.044977967
0.0939,0.000410421,0.001838791,0.04803047
0.0942,0.006515427,0.001838791,0.044977967
0.0945,0.000410421,0.004891294,0.04803047
0.0948,0.00956793,0.007943797,0.038872961
0.0951,-0.014852094,0.004891294,0.04803047
0.0954,0.00956793,0.0109963,0.041925464
0.0957,-0.017904597,0.001838791,0.051082973
0.096,0.00956793,0.0109963,0.041925464
0.0963,-0.017904597,0.001838791,0.051082973
0.0966,0.00956793,0.0109963,0.051082973
0.0969,-0.005694585,0.001838791,0.051082973
0.0972,0.006515427,0.007943797,0.057187979
0.0975,0.003462924,0.001838791,0.051082973
0.0978,0.00956793,0.004891294,0.057187979
0.0981,0.00956793,0.001838791,0.051082973
0.0984,0.006515427,-0.001213712,0.057187979
0.0987,0.006515427,0.001838791,0.051082973
0.099,0.003462924,-0.001213712,0.054135476
