0.0144,0.051692973,-0.317454029,0.316854072,12.70942544,-0.002078078
0.0147,0.076112998,-0.283876496,0.301591557,12.76072595,-0.001761424
0.015,0.042535464,-0.27777149,0.286329042,12.80727525,-0.0014924
0.0153,0.066955488,-0.250298962,0.274119029,12.84920999,-0.001263958
0.0156,0.033377955,-0.244193956,0.255804011,12.88666373,-0.001070072
0.0159,0.057797979,-0.222826435,0.252751508,12.91976693,-0.000905593
0.0162,0.039482961,-0.213668926,0.237488993,12.9486471,-0.000766122
0.0165,0.051692973,-0.195353907,0.231383987,12.97342879,-0.000647909
0.0168,0.051692973,-0.186196398,0.213068968,12.99423369,-0.000547756
0.0171,0.045587967,-0.173986386,0.206963962,13.01118065,-0.000462936
0.0174,0.04864047,-0.164828877,0.19475395,13.02438581,-0.00039113
0.0177,0.039482961,-0.152618864,0.191701447,13.03396259,-0.000330364
0.018,0.036430458,-0.143461355,0.170333926,13.04002176,-0.000278958
0.0183,0.027272949,-0.137356349,0.176438932,13.04267152,-0.000235486
0.0186,0.033377955,-0.12819884,0.158123913,13.04201753,-0.000198735
0.0189,0.024220446,-0.122093834,0.164228919,13.03816298,-0.000167676
0.0192,0.030325452,-0.112936325,0.145913901,13.03120862,-0.000141435
0.0195,0.00895793,-0.103778816,0.148966404,13.02125283,-0.000119272
0.0198,0.024220446,-0.094621306,0.142861398,13.00839167,-0.000100558
0.0201,0.005905427,-0.091568803,0.142861398,12.99271892,-8.48E-05
0.0204,0.024220446,-0.082411294,0.133703889,12.97432611,-7.14E-05
0.0207,-0.006304585,-0.082411294,0.133703889,12.95330261,-6.02E-05
0.021,0.01811544,-0.070201282,0.127598883,12.92973565,-5.07E-05
0.0213,-0.012409591,-0.073253785,0.127598883,12.90371036,-4.27E-05
0.0216,0.01811544,-0.064096276,0.12454638,12.87530983,-3.59E-05
0.0219,-0.012409591,-0.067148779,0.121493877,12.84461514,-3.03E-05
0.0222,0.015062937,-0.05799127,0.12454638,12.81170541,-2.55E-05
0.0225,-0.012409591,-0.05799127,0.112336368,12.77665784,-2.14E-05
0.0228,0.015062937,-0.051886264,0.115388871,12.73954775,-1.80E-05
0.0231,0.005905427,-0.064096276,0.106231361,12.70044863,-1.52E-05
0.0234,0.015062937,-0.051886264,0.112336368,12.65943215,-1.28E-05
0.0237,0.012010433,-0.054938767,0.097073852,12.61656824,-1.07E-05
0.024,0.012010433,-0.045781258,0.106231361,12.57192508,-9.02E-06
0.0243,0.005905427,-0.054938767,0.090968846,12.52556919,-7.59E-06
0.0246,0.00895793,-0.042728755,0.100126355,12.47756543,-6.38E-06
0.0249,0.012010433,-0.048833761,0.094021349,12.42797703,-5.36E-06
0.0252,0.00895793,-0.036623748,0.097073852,12.37686566,-4.50E-06
0.0255,0.005905427,-0.045781258,0.087916343,12.32429144,-3.78E-06
0.0258,0.002852924,-0.036623748,0.094021349,12.27031295,-3.18E-06
0.0261,0.005905427,-0.039676252,0.090968846,12.21498734,-2.67E-06
0.0264,-0.000199579,-0.033571245,0.090968846,12.15837025,-2.24E-06
0.0267,0.00895793,-0.036623748,0.087916343,12.10051596,-1.88E-06
0.027,-0.012409591,-0.033571245,0.090968846,12.04147733,-1.58E-06
0.0273,0.005905427,-0.030518742,0.08486384,11.98130586,-1.33E-06
0.0276,-0.018514597,-0.030518742,0.087916343,11.92005176,-1.11E-06
0.0279,0.005905427,-0.027466239,0.08486384,11.8577639,-9.35E-07
0.0282,-0.024619603,-0.027466239,0.087916343,11.79448991,-7.85E-07
0.0285,0.005905427,-0.027466239,0.087916343,11.73027616,-6.59E-07
0.0288,-0.0215671,-0.027466239,0.078758834,11.66516781,-5.53E-07
0.0291,0.005905427,-0.024413736,0.081811337,11.59920885,-4.64E-07
0.0294,-0.006304585,-0.024413736,0.075706331,11.53244209,-3.89E-07
0.0297,0.00895793,-0.027466239,0.08486384,11.4649092,-3.26E-07
0.03,-0.003252082,-0.024413736,0.072653828,11.39665076,-2.74E-07
0.0303,0.005905427,-0.021361233,0.08486384,11.32770624,-2.30E-07
0.0306,0.005905427,-0.021361233,0.069601325,11.25811408,-1.92E-07
0.0309,0.005905427,-0.021361233,0.081811337,11.18791165,-1.61E-07
0.0312,0.005905427,-0.021361233,0.075706331,11.11713532,-1.35E-07
0.0315,0.005905427,-0.021361233,0.078758834,11.04582046,-1.13E-07
0.0318,0.002852924,-0.021361233,0.075706331,10.97400149,-9.51E-08
0.0321,0.002852924,-0.01830873,0.078758834,10.90171186,-7.97E-08
0.0324,0.005905427,-0.01830873,0.078758834,10.82898409,-6.68E-08
0.0327,-0.003252082,-0.01830873,0.075706331,10.75584982,-5.60E-08
0.033,0.005905427,-0.015256227,0.075706331,10.68233978,-4.69E-08
0.0333,-0.012409591,-0.01830873,0.075706331,10.60848384,-3.93E-08
0.0336,0.005905427,-0.012203724,0.075706331,10.53431103,-3.29E-08
0.0339,-0.015462094,-0.01830873,0.072653828,10.45984955,-2.76E-08
0.0342,0.005905427,-0.01830873,0.075706331,10.38512679,-2.31E-08
0.0345,-0.015462094,-0.015256227,0.072653828,10.31016936,-1.94E-08
0.0348,0.00895793,-0.012203724,0.075706331,10.23500307,-1.62E-08
0.0351,-0.0215671,-0.015256227,0.063496319,10.15965301,-1.36E-08
0.0354,0.005905427,-0.015256227,0.075706331,10.08414352,-1.14E-08
0.0357,-0.015462094,-0.015256227,0.063496319,10.00849822,-9.52E-09
0.036,0.00895793,-0.01830873,0.075706331,9.932740027,-7.97E-09
0.0363,-0.009357088,-0.015256227,0.063496319,9.856891166,-6.67E-09
0.0366,0.005905427,-0.021361233,0.075706331,9.780973201,-5.59E-09
0.0369,0.00895793,-0.012203724,0.063496319,9.705007034,-4.68E-09
0.0372,0.005905427,-0.021361233,0.075706331,9.62901293,-3.91E-09
0.0375,0.005905427,-0.009151221,0.069601325,9.55301053,-3.28E-09
0.0378,0.002852924,-0.021361233,0.072653828,9.47701886,-2.74E-09
0.0381,0.005905427,-0.012203724,0.069601325,9.401056355,-2.29E-09
0.0384,0.002852924,-0.021361233,0.072653828,9.325140865,-1.92E-09
0.0387,0.005905427,-0.009151221,0.072653828,9.249289673,-1.61E-09
0.039,-0.000199579,-0.01830873,0.069601325,9.173519506,-1.34E-09
0.0393,0.005905427,-0.009151221,0.069601325,9.097846551,-1.13E-09
0.0396,-0.009357088,-0.021361233,0.069601325,9.022286465,-9.41E-10
0.0399,0.005905427,-0.009151221,0.069601325,8.946854389,-7.88E-10
0.0402,-0.012409591,-0.015256227,0.066548822,8.871564961,-6.59E-10
0.0405,0.005905427,-0.009151221,0.066548822,8.796432327,-5.51E-10
0.0408,-0.015462094,-0.015256227,0.060443816,8.721470152,-4.61E-10
0.0411,0.005905427,-0.006098718,0.072653828,8.646691634,-3.86E-10
0.0414,-0.024619603,-0.012203724,0.060443816,8.572109514,-3.23E-10
0.0417,0.002852924,-0.006098718,0.072653828,8.497736088,-2.70E-10
0.042,-0.024619603,-0.012203724,0.060443816,8.423583214,-2.26E-10
0.0423,0.005905427,-0.006098718,0.075706331,8.34966233,-1.89E-10
0.0426,-0.0215671,-0.012203724,0.063496319,8.275984456,-1.58E-10
0.0429,0.005905427,-0.003046215,0.072653828,8.202560212,-1.32E-10
0.0432,-0.000199579,-0.009151221,0.066548822,8.12939982,-1.10E-10
0.0435,0.005905427,-0.009151221,0.075706331,8.056513122,-9.22E-11
0.0438,0.005905427,-0.006098718,0.066548822,7.983909584,-7.71E-11
0.0441,0.005905427,-0.009151221,0.072653828,7.911598307,-6.44E-11
0.0444,0.005905427,-0.012203724,0.066548822,7.839588034,-5.39E-11
0.0447,0.002852924,-0.012203724,0.066548822,7.767887165,-4.50E-11
0.045,0.005905427,-0.012203724,0.066548822,7.696503759,-3.76E-11
0.0453,-0.000199579,-0.009151221,0.072653828,7.625445545,-3.15E-11
0.0456,0.00895793,-0.012203724,0.066548822,7.554719933,-2.63E-11
0.0459,-0.006304585,-0.009151221,0.066548822,7.484334016,-2.20E-11
0.0462,0.005905427,-0.012203724,0.066548822,7.414294586,-1.84E-11
0.0465,-0.009357088,-0.009151221,0.060443816,7.344608135,-1.54E-11
0.0468,0.00895793,-0.006098718,0.063496319,7.275280867,-1.28E-11
0.0471,-0.018514597,-0.009151221,0.057391313,7.206318702,-1.07E-11
0.0474,0.005905427,-0.003046215,0.063496319,7.137727288,-8.96E-12
0.0477,-0.018514597,-0.006098718,0.060443816,7.069512001,-7.49E-12
0.048,0.00895793,-0.003046215,0.066548822,7.001677961,-6.26E-12
0.0483,-0.018514597,-0.009151221,0.060443816,6.934230031,-5.23E-12
0.0486,0.005905427,-0.003046215,0.063496319,6.86717283,-4.37E-12
0.0489,-0.024619603,-0.006098718,0.063496319,6.800510733,-3.65E-12
0.0492,0.00895793,-0.003046215,0.069601325,6.734247883,-3.05E-12
0.0495,-0.006304585,-0.012203724,0.063496319,6.668388195,-2.55E-12
0.0498,0.00895793,-0.006098718,0.069601325,6.602935363,-2.13E-12
0.0501,-0.003252082,-0.01830873,0.066548822,6.537892863,-1.78E-12
0.0504,0.012010433,-0.003046215,0.069601325,6.473263964,-1.48E-12
0.0507,0.002852924,-0.015256227,0.063496319,6.40905173,-1.24E-12
0.051,0.005905427,-0.009151221,0.069601325,6.345259025,-1.04E-12
0.0513,0.005905427,-0.021361233,0.063496319,6.281888523,-8.65E-13
0.0516,0.005905427,-0.006098718,0.063496319,6.218942707,-7.22E-13
0.0519,0.005905427,-0.015256227,0.060443816,6.156423881,-6.03E-13
0.0522,0.002852924,-0.006098718,0.057391313,6.094334169,-5.04E-13
0.0525,0.005905427,-0.015256227,0.063496319,6.032675525,-4.21E-13
0.0528,-0.003252082,-0.006098718,0.05433881,5.971449733,-3.51E-13
0.0531,0.005905427,-0.012203724,0.060443816,5.910658418,-2.93E-13
0.0534,-0.012409591,-0.006098718,0.051286306,5.850303043,-2.45E-13
0.0537,0.002852924,-0.009151221,0.060443816,5.79038492,-2.04E-13
0.054,-0.015462094,-0.003046215,0.060443816,5.730905213,-1.71E-13
0.0543,0.005905427,-0.006098718,0.063496319,5.671864939,-1.43E-13
0.0546,-0.024619603,-0.003046215,0.057391313,5.613264977,-1.19E-13
0.0549,0.005905427,-0.003046215,0.063496319,5.555106069,-9.94E-14
0.0552,-0.024619603,-0.003046215,0.063496319,5.497388824,-8.30E-14
0.0555,0.005905427,-0.003046215,0.063496319,5.440113723,-6.93E-14
0.0558,-0.018514597,-0.006098718,0.063496319,5.383281126,-5.78E-14
0.0561,0.005905427,-0.003046215,0.066548822,5.326891267,-4.83E-14
0.0564,-0.015462094,-0.006098718,0.063496319,5.270944269,-4.03E-14
0.0567,0.005905427,-0.003046215,0.072653828,5.215440138,-3.36E-14
0.057,0.005905427,-0.006098718,0.063496319,5.160378771,-2.81E-14
0.0573,0.005905427,-0.006098718,0.069601325,5.10575996,-2.34E-14
0.0576,0.005905427,-0.009151221,0.063496319,5.051583395,-1.96E-14
0.0579,0.002852924,-0.006098718,0.063496319,4.997848663,-1.63E-14
0.0582,0.002852924,-0.009151221,0.063496319,4.944555258,-1.36E-14
0.0585,0.002852924,-0.006098718,0.05433881,4.891702579,-1.14E-14
0.0588,0.002852924,-0.006098718,0.063496319,4.839289937,-9.49E-15
0.0591,-0.000199579,-0.006098718,0.057391313,4.787316553,-7.92E-15
0.0594,0.002852924,-0.006098718,0.060443816,4.735781565,-6.61E-15
0.0597,-0.006304585,-0.006098718,0.05433881,4.684684031,-5.52E-15
0.06,0.005905427,-0.003046215,0.063496319,4.634022928,-4.60E-15
0.0603,-0.012409591,-0.003046215,0.060443816,4.583797158,-3.84E-15
0.0606,0.005905427,-0.003046215,0.063496319,4.534005552,-3.21E-15
0.0609,-0.0215671,6.29E-06,0.060443816,4.484646866,-2.67E-15
0.0612,0.005905427,-0.003046215,0.066548822,4.435719791,-2.23E-15
0.0615,-0.0215671,-0.003046215,0.063496319,4.387222951,-1.86E-15
0.0618,0.00895793,-0.006098718,0.063496319,4.339154907,-1.55E-15
0.0621,-0.0215671,-0.009151221,0.060443816,4.291514159,-1.30E-15
0.0624,0.005905427,-0.006098718,0.066548822,4.244299149,-1.08E-15
0.0627,-0.015462094,-0.006098718,0.060443816,4.19750826,-9.02E-16
0.063,0.005905427,-0.009151221,0.066548822,4.151139823,-7.53E-16
0.0633,0.005905427,-0.006098718,0.060443816,4.105192117,-6.28E-16
0.0636,0.005905427,-0.015256227,0.057391313,4.059663368,-5.24E-16
0.0639,0.012010433,-0.009151221,0.060443816,4.014551757,-4.37E-16
0.0642,0.00895793,-0.012203724,0.057391313,3.969855416,-3.65E-16
0.0645,0.012010433,-0.006098718,0.060443816,3.925572435,-3.04E-16
0.0648,0.00895793,-0.015256227,0.051286306,3.881700861,-2.54E-16
0.0651,0.00895793,-0.006098718,0.060443816,3.838238698,-2.12E-16
0.0654,0.002852924,-0.009151221,0.05433881,3.795183915,-1.77E-16
0.0657,0.012010433,-0.006098718,0.060443816,3.75253444,-1.47E-16
0.066,0.002852924,-0.009151221,0.05433881,3.710288167,-1.23E-16
0.0663,0.012010433,-0.006098718,0.060443816,3.668442958,-1.02E-16
0.0666,-0.000199579,-0.006098718,0.057391313,3.626996639,-8.55E-17
0.0669,0.00895793,-0.003046215,0.057391313,3.585947009,-7.13E-17
0.0672,-0.015462094,-0.009151221,0.060443816,3.545291834,-5.95E-17
0.0675,0.012010433,0.003058791,0.057391313,3.505028855,-4.96E-17
0.0678,-0.015462094,-0.006098718,0.060443816,3.465155785,-4.14E-17
0.0681,0.00895793,6.29E-06,0.060443816,3.425670313,-3.45E-17
0.0684,-0.024619603,-0.009151221,0.057391313,3.386570105,-2.88E-17
0.0687,0.005905427,6.29E-06,0.066548822,3.347852802,-2.40E-17
0.069,-0.024619603,-0.006098718,0.057391313,3.309516026,-2.00E-17
0.0693,0.005905427,0.003058791,0.060443816,3.27155738,-1.67E-17
0.0696,-0.012409591,-0.006098718,0.057391313,3.233974446,-1.39E-17
0.0699,0.002852924,0.003058791,0.060443816,3.19676479,-1.16E-17
0.0702,-0.006304585,-0.003046215,0.060443816,3.159925961,-9.67E-18
0.0705,0.005905427,0.003058791,0.057391313,3.123455495,-8.07E-18
0.0708,0.00895793,6.29E-06,0.060443816,3.08735091,-6.73E-18
0.0711,0.002852924,6.29E-06,0.05433881,3.051609715,-5.61E-18
0.0714,0.005905427,-0.003046215,0.057391313,3.016229404,-4.68E-18
0.0717,0.002852924,0.003058791,0.060443816,2.981207462,-3.90E-18
0.072,0.005905427,-0.003046215,0.060443816,2.946541363,-3.25E-18
0.0723,-0.003252082,6.29E-06,0.057391313,2.912228572,-2.71E-18
0.0726,0.00895793,-0.003046215,0.060443816,2.878266545,-2.26E-18
0.0729,-0.006304585,-0.003046215,0.063496319,2.844652732,-1.88E-18
0.0732,0.005905427,-0.003046215,0.060443816,2.811384577,-1.57E-18
0.0735,-0.009357088,-0.012203724,0.063496319,2.778459516,-1.31E-18
0.0738,0.005905427,-0.003046215,0.060443816,2.745874982,-1.09E-18
0.0741,-0.015462094,-0.006098718,0.060443816,2.713628403,-9.11E-19
0.0744,0.005905427,6.29E-06,0.060443816,2.681717205,-7.59E-19
0.0747,-0.024619603,-0.006098718,0.063496319,2.650138811,-6.33E-19
0.075,0.005905427,0.003058791,0.051286306,2.618890641,-5.28E-19
0.0753,-0.024619603,-0.012203724,0.060443816,2.587970116,-4.40E-19
0.0756,0.005905427,0.003058791,0.051286306,2.557374653,-3.67E-19
0.0759,-0.0215671,-0.009151221,0.063496319,2.527101674,-3.06E-19
0.0762,0.005905427,6.29E-06,0.057391313,2.497148598,-2.55E-19
0.0765,-0.012409591,-0.012203724,0.057391313,2.467512847,-2.12E-19
0.0768,0.00895793,6.29E-06,0.057391313,2.438191845,-1.77E-19
0.0771,0.00895793,-0.015256227,0.060443816,2.409183018,-1.48E-19
0.0774,0.005905427,6.29E-06,0.057391313,2.380483796,-1.23E-19
0.0777,0.012010433,-0.012203724,0.060443816,2.352091611,-1.03E-19
0.078,0.005905427,6.29E-06,0.057391313,2.324003902,-8.55E-20
0.0783,0.005905427,-0.012203724,0.060443816,2.296218111,-7.12E-20
0.0786,0.005905427,6.29E-06,0.063496319,2.268731685,-5.94E-20
0.0789,0.00895793,-0.009151221,0.060443816,2.241542076,-4.95E-20
0.0792,-0.000199579,-0.003046215,0.060443816,2.214646745,-4.13E-20
0.0795,0.00895793,-0.012203724,0.057391313,2.188043157,-3.44E-20
0.0798,-0.000199579,-0.006098718,0.060443816,2.161728784,-2.87E-20
0.0801,0.005905427,-0.009151221,0.057391313,2.135701106,-2.39E-20
0.0804,-0.006304585,-0.003046215,0.057391313,2.109957613,-1.99E-20
0.0807,0.005905427,-0.006098718,0.05433881,2.084495798,-1.66E-20
0.081,-0.012409591,-0.006098718,0.060443816,2.059313168,-1.38E-20
0.0813,0.005905427,-0.003046215,0.048233803,2.034407234,-1.15E-20
0.0816,-0.0215671,-0.006098718,0.057391313,2.009775521,-9.60E-21
0.0819,0.005905427,6.29E-06,0.048233803,1.98541556,-8.00E-21
0.0822,-0.0215671,-0.003046215,0.060443816,1.961324892,-6.67E-21
0.0825,0.005905427,6.29E-06,0.05433881,1.937501071,-5.56E-21
0.0828,-0.018514597,-0.003046215,0.057391313,1.913941658,-4.63E-21
0.0831,0.005905427,0.003058791,0.057391313,1.890644227,-3.86E-21
0.0834,0.002852924,-0.003046215,0.057391313,1.867606363,-3.22E-21
0.0837,0.00895793,6.29E-06,0.057391313,1.844825659,-2.68E-21
0.084,0.005905427,-0.003046215,0.060443816,1.822299725,-2.23E-21
0.0843,0.00895793,6.29E-06,0.060443816,1.800026177,-1.86E-21
0.0846,0.00895793,-0.006098718,0.057391313,1.778002647,-1.55E-21
0.0849,0.005905427,6.29E-06,0.063496319,1.756226777,-1.29E-21
0.0852,0.005905427,-0.003046215,0.060443816,1.734696222,-1.08E-21
0.0855,0.002852924,-0.006098718,0.057391313,1.713408651,-8.97E-22
0.0858,0.005905427,-0.003046215,0.060443816,1.692361742,-7.48E-22
0.0861,0.002852924,-0.003046215,0.060443816,1.67155319,-6.23E-22
0.0864,0.005905427,6.29E-06,0.05433881,1.650980701,-5.19E-22
0.0867,-0.009357088,-0.003046215,0.05433881,1.630641993,-4.32E-22
0.087,0.002852924,-0.003046215,0.048233803,1.610534801,-3.60E-22
0.0873,-0.009357088,6.29E-06,0.060443816,1.59065687,-3.00E-22
0.0876,0.002852924,6.29E-06,0.048233803,1.571005961,-2.50E-22
0.0879,-0.018514597,-0.003046215,0.057391313,1.551579847,-2.08E-22
0.0882,0.005905427,-0.003046215,0.048233803,1.532376316,-1.74E-22
0.0885,-0.0215671,-0.003046215,0.060443816,1.51339317,-1.45E-22
0.0888,0.005905427,6.29E-06,0.05433881,1.494628224,-1.21E-22
0.0891,-0.018514597,-0.003046215,0.060443816,1.47607931,-1.00E-22
0.0894,0.002852924,-0.003046215,0.060443816,1.45774427,-8.36E-23
0.0897,-0.003252082,-0.003046215,0.060443816,1.439620964,-6.97E-23
0.09,0.005905427,-0.006098718,0.063496319,1.421707266,-5.81E-23
0.0903,-0.000199579,-0.003046215,0.057391313,1.404001062,-4.84E-23
0.0906,0.005905427,-0.009151221,0.063496319,1.386500256,-4.03E-23
0.0909,0.00895793,-0.003046215,0.060443816,1.369202765,-3.36E-23
0.0912,0.005905427,-0.009151221,0.063496319,1.35210652,-2.80E-23
0.0915,0.005905427,-0.006098718,0.057391313,1.335209468,-2.33E-23
0.0918,0.002852924,-0.012203724,0.060443816,1.318509571,-1.94E-23
0.0921,0.005905427,-0.003046215,0.057391313,1.302004805,-1.62E-23
0.0924,-0.003252082,-0.012203724,0.057391313,1.285693161,-1.35E-23
0.0927,0.005905427,-0.003046215,0.048233803,1.269572646,-1.12E-23
0.093,-0.006304585,-0.012203724,0.057391313,1.25364128,-9.34E-24
0.0933,0.005905427,6.29E-06,0.048233803,1.237897101,-7.78E-24
0.0936,-0.003252082,-0.006098718,0.057391313,1.222338158,-6.48E-24
0.0939,0.005905427,0.003058791,0.048233803,1.206962519,-5.40E-24
0.0942,-0.012409591,-0.009151221,0.057391313,1.191768265,-4.50E-24
0.0945,0.005905427,0.003058791,0.051286306,1.176753491,-3.75E-24
0.0948,-0.018514597,-0.003046215,0.057391313,1.16191631,-3.12E-24
0.0951,0.005905427,0.006111294,0.051286306,1.147254847,-2.60E-24
0.0954,-0.0215671,-0.006098718,0.060443816,1.132767245,-2.17E-24
0.0957,0.005905427,0.003058791,0.060443816,1.118451659,-1.80E-24
0.096,-0.009357088,6.29E-06,0.057391313,1.10430626,-1.50E-24
0.0963,0.00895793,0.003058791,0.066548822,1.090329236,-1.25E-24
0.0966,-0.012409591,-0.003046215,0.05433881,1.076518788,-1.04E-24
0.0969,0.005905427,0.003058791,0.066548822,1.062873131,-8.68E-25
0.0972,0.005905427,-0.003046215,0.057391313,1.049390498,-7.23E-25
0.0975,0.005905427,-0.003046215,0.063496319,1.036069134,-6.02E-25
0.0978,0.00895793,-0.006098718,0.05433881,1.0229073,-5.02E-25
0.0981,0.005905427,-0.003046215,0.060443816,1.009903273,-4.18E-25
0.0984,0.00895793,-0.003046215,0.05433881,0.997055343,-3.48E-25
0.0987,-0.000199579,-0.006098718,0.060443816,0.984361815,-2.90E-25
0.099,0.00895793,-0.003046215,0.057391313,0.971821009,-2.41E-25
